return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.333,0.25,0,0.502,320.23,302.42,343,0.37,10,0.25,0.0,0.05,0,0.833,26.7,0,0.5,0,0,0,0.0,0.0,160.7,160.7,0,1,0,0,0.7,0.33,0.16,0.25,0.0,0.2988,302.42,10,10,1
0.0,0.0,0,1.0,285.57,0.0,47,0.808,16,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,285.57,285.57,0,1,0,0,0.64,0.0,0.15,0.0,0.0,1.0,0.0,16,16,0
0.667,0.4444,1,1.131,317.63,341.0,631,0.394,20,0.4444,0.0,0.1,1,2.222,54.4,0,0.75,0,0,0,0.0,285.16,359.12,359.12,0,1,0,1,0.43,0.67,0.1,0.4444,1.0,0.6028,341.0,20,20,1
0.667,0.4444,0,1.452,281.72,229.85,180,1.145,15,0.4444,0.0,0.12,1,2.222,54.4,0,0.5,0,0,0,0.859,0.0,409.15,409.15,0,3,0,0,1.5,0.67,0.35,0.4444,0.0,0.524,229.85,15,15,1
0.0,0.0,0,0.918,268.13,0.0,18,23.333,3,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,246.05,246.05,6,14,0,0,23.33,0.0,5.39,0.0,0.0,0.0655,0.0,3,3,0
0.0,0.0,0,1.0,279.84,0.0,193,0.248,7,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,279.84,279.84,1,1,0,0,0.16,0.0,0.04,0.0,0.0,1.0,0.0,7,7,0
0.667,0.1667,1,1.582,233.25,222.56,54,5.902,14,0.1667,0.0,0.07,1,5.0,100.0,0,0.5,0,0,0,1.033,76.35,369.01,369.01,3,7,1,1,6.67,0.67,1.54,0.1667,0.1429,0.2909,222.56,14,14,1
0.0,0.0,0,1.37,287.53,0.0,599,0.216,14,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,393.88,393.88,0,1,0,0,0.15,0.0,0.03,0.0,0.0,0.4566,0.0,14,14,0
0.333,0.2,0,1.062,232.43,356.32,147,0.421,27,0.2,0.0,0.2,0,1.333,36.7,0,1.0,0,0,0,2.526,0.0,246.84,246.84,0,2,0,0,1.02,0.33,0.24,0.2,0.0,0.519,356.32,27,27,0
0.333,0.2,1,1.674,211.15,416.73,308,0.668,11,0.2,0.0,0.08,0,1.333,36.7,0,1.0,0,0,0,0.0,416.73,353.49,353.49,0,2,0,1,0.49,0.33,0.11,0.2,0.5,0.7296,416.73,11,11,1
0.0,0.0,0,1.507,314.78,0.0,22,10.909,1,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,474.47,474.47,3,8,0,0,10.91,0.0,2.52,0.0,0.0,0.1884,0.0,1,1,0
0.0,0.0,0,0.738,368.08,0.0,97,0.422,13,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,271.67,271.67,1,2,0,0,0.62,0.0,0.14,0.0,0.0,0.369,0.0,13,13,0
0.333,0.5,0,0.108,310.58,417.24,193,0.687,30,0.5,0.5,0.03,0,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,33.54,33.54,0,1,0,0,0.62,0.33,0.14,0.5,0.0,0.6987,417.24,30,30,1
0.0,0.0,0,2.148,188.85,0.0,568,0.243,8,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,405.66,405.66,0,1,0,0,0.32,0.0,0.07,0.0,0.0,0.358,0.0,8,8,0
0.0,0.5714,0,2.47,193.42,133.3,388,0.554,12,0.5714,0.3333,0.1,1,-5.714,0.0,0,0.0,0,0,0,0.0,0.0,477.69,477.69,0,2,0,0,0.54,0.0,0.12,0.5714,0.0,0.7466,133.3,12,12,1
0.0,0.75,0,1.201,238.61,222.64,936,0.127,6,0.75,0.0,0.1,0,-7.5,0.0,0,0.667,1,0,0,10.2,0.0,286.54,286.54,1,1,0,0,0.13,0.0,0.03,0.75,0.0,1.0,222.64,6,6,1
0.333,0.5714,1,0.401,333.94,368.88,597,0.347,2,0.5714,0.5,0.05,0,-2.381,0.0,0,1.0,0,0,0,7.667,373.91,133.78,133.78,2,2,1,1,0.35,0.33,0.08,0.5714,0.5,0.6884,368.88,2,2,1
0.333,0.1429,0,0.626,180.78,156.83,202,0.716,19,0.1429,0.0,0.1,0,1.905,48.1,0,0.0,0,0,0,0.0,0.0,113.14,113.14,0,2,0,0,1.04,0.33,0.24,0.1429,0.0,0.2133,156.83,19,19,0
0.333,0.6667,1,0.376,286.53,375.94,265,0.253,6,0.6667,0.0,0.12,1,-3.333,0.0,0,1.0,0,0,0,4.444,459.54,107.72,107.72,1,2,0,1,0.34,0.33,0.08,0.6667,0.5,1.0,375.94,6,6,1
0.0,0.0,0,1.0,382.69,0.0,13,2.376,3,0.0,0.0,0.03,1,0.0,10.0,0,0.0,0,0,1,0.789,0.0,382.69,382.69,1,1,0,0,2.31,0.0,0.53,0.0,0.0,1.0,0.0,3,3,1
0.0,0.2222,0,0.373,278.61,481.01,230,1.108,29,0.2222,0.0,0.1,0,-2.222,0.0,0,1.0,0,0,0,0.894,0.0,103.96,103.96,0,2,0,0,1.17,0.0,0.27,0.2222,0.0,0.4251,481.01,29,29,0
0.0,0.0,0,0.848,372.9,0.0,86,0.663,29,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.55,0.0,316.18,316.18,0,1,0,0,0.7,0.0,0.16,0.0,0.0,0.4239,0.0,29,29,0
0.333,0.3333,0,0.35,310.86,314.44,130,0.877,13,0.3333,0.0,0.08,0,0.0,10.0,0,0.5,0,0,0,1.151,0.0,108.81,108.81,0,2,0,0,1.38,0.33,0.32,0.3333,0.0,0.3955,314.44,13,13,0
0.0,0.0,0,1.484,188.12,0.0,706,0.117,3,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,279.18,279.18,1,1,0,0,0.13,0.0,0.03,0.0,0.0,0.4947,0.0,3,3,0
1.0,0.6,1,0.302,222.94,322.7,86,1.477,19,0.6,0.0,0.1,0,4.0,90.0,0,0.667,0,0,0,0.65,399.21,67.4,67.4,0,1,1,1,1.74,1.0,0.4,0.6,1.0,0.9289,322.7,19,19,1
0.0,0.1111,0,1.322,311.71,379.0,230,0.882,6,0.1111,0.0,0.05,0,-1.111,0.0,0,1.0,0,0,0,0.0,0.0,411.95,411.95,1,2,0,0,1.17,0.0,0.27,0.1111,0.0,0.2819,379.0,6,6,0
0.333,0.3077,1,0.937,340.54,367.78,887,0.476,3,0.3077,0.0,0.07,0,0.256,15.1,0,1.0,0,0,0,2.181,390.34,318.99,318.99,1,2,1,1,0.44,0.33,0.1,0.3077,0.5,0.4044,367.78,3,3,1
0.0,0.0,0,1.085,190.94,0.0,621,0.128,7,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,207.25,207.25,1,1,0,0,0.1,0.0,0.02,0.0,0.0,0.5427,0.0,7,7,0
0.0,0.0,0,1.012,203.21,0.0,724,0.398,27,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,5.752,0.0,205.57,205.57,0,1,0,0,0.33,0.0,0.08,0.0,0.0,0.1264,0.0,27,27,0
0.333,0.2,0,1.257,397.34,456.99,277,0.535,25,0.2,0.5,0.1,1,1.333,36.7,0,1.0,0,0,0,4.348,0.0,499.31,499.31,0,1,0,0,0.54,0.33,0.13,0.2,0.0,0.4813,456.99,25,25,1
0.0,0.0,0,1.0,477.67,0.0,94,0.186,14,0.0,0.0,0.07,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,477.67,477.67,0,1,0,0,0.32,0.0,0.07,0.0,0.0,1.0,0.0,14,14,0
0.0,0.125,0,0.654,254.56,73.13,202,1.083,2,0.125,0.0,0.08,0,-1.25,0.0,0,0.0,0,0,0,0.915,0.0,166.59,166.59,1,3,0,0,1.19,0.0,0.27,0.125,0.0,0.1177,73.13,2,2,1
0.667,0.1429,2,0.092,233.9,372.98,35,12.0,7,0.1429,0.3333,0.2,0,5.238,100.0,0,1.0,0,0,0,1.0,745.96,21.42,21.42,5,12,0,2,12.0,0.67,2.77,0.1429,0.1667,0.2343,372.98,7,7,1
1.0,0.5,0,1.977,226.08,129.48,370,0.439,9,0.5,0.0,0.1,0,5.0,100.0,0,0.25,0,0,0,0.0,0.0,447.02,447.02,0,1,0,0,0.65,1.0,0.15,0.5,0.0,0.5335,129.48,9,9,1
0.333,0.2,1,2.101,224.49,454.7,505,0.373,21,0.2,0.0,0.1,0,1.333,36.7,0,1.0,0,0,0,2.892,454.7,471.76,471.76,0,1,0,1,0.3,0.33,0.07,0.2,1.0,0.8254,454.7,21,21,1
0.0,0.0,0,0.305,245.82,0.0,312,0.421,17,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,74.92,74.92,0,2,0,0,0.38,0.0,0.09,0.0,0.0,0.0762,0.0,17,17,0
0.333,0.1,0,1.587,290.27,79.67,174,1.829,11,0.1,0.0,0.2,0,2.333,56.7,0,0.0,0,0,0,1.8,0.0,460.74,460.74,0,2,0,0,1.72,0.33,0.4,0.1,0.0,0.1862,79.67,11,11,0
0.333,0.125,0,1.683,243.02,134.05,124,1.69,8,0.125,0.0,0.08,0,2.083,51.7,0,0.0,0,0,0,0.533,0.0,408.95,408.95,0,2,0,0,1.94,0.33,0.45,0.125,0.0,0.2793,134.05,8,8,1
0.0,0.2222,0,0.177,205.71,195.3,526,0.471,18,0.2222,0.0,0.2,0,-2.222,0.0,0,0.5,0,0,0,0.0,0.0,36.34,36.34,0,1,0,0,0.51,0.0,0.12,0.2222,0.0,0.2306,195.3,18,18,1
0.0,0.25,0,0.54,250.71,349.56,672,0.357,12,0.25,0.5,0.12,0,-2.5,0.0,0,1.0,0,0,0,3.057,0.0,135.49,135.49,0,1,0,0,0.36,0.0,0.08,0.25,0.0,0.4161,349.56,12,12,1
0.0,0.2222,0,0.367,237.55,227.57,376,0.636,23,0.2222,0.5,0.07,0,-2.222,0.0,0,0.5,0,0,0,0.0,0.0,87.26,87.26,0,1,0,0,0.72,0.0,0.17,0.2222,0.0,0.2537,227.57,23,23,1
0.0,0.125,0,1.334,254.19,173.36,505,0.398,18,0.125,0.0,0.08,0,-1.25,0.0,0,0.0,0,0,0,0.0,0.0,339.15,339.15,0,1,0,0,0.48,0.0,0.11,0.125,0.0,0.252,173.36,18,18,0
0.0,0.0,0,0.279,275.09,0.0,115,1.5,23,0.0,0.0,0.12,0,0.0,10.0,0,0.0,1,0,0,8.944,0.0,76.77,76.77,0,2,0,0,1.04,0.0,0.24,0.0,0.0,0.0698,0.0,23,23,0
0.333,0.25,1,1.13,303.31,326.71,364,0.659,8,0.25,0.3333,0.2,0,0.833,26.7,0,1.0,0,0,0,1.59,360.39,342.79,342.79,0,1,1,1,0.66,0.33,0.15,0.25,1.0,0.4106,326.71,8,8,0
0.0,0.0,0,0.247,175.64,0.0,436,0.183,29,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,43.31,43.31,0,2,0,0,0.34,0.0,0.08,0.0,0.0,0.0493,0.0,29,29,0
0.0,0.0,0,1.358,144.14,0.0,504,0.372,22,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,195.71,195.71,0,1,0,0,0.24,0.0,0.05,0.0,0.0,0.3394,0.0,22,22,1
0.0,0.25,0,1.08,282.98,306.91,299,0.62,10,0.25,0.3333,0.2,0,-2.5,0.0,0,1.0,0,0,0,3.594,0.0,305.63,305.63,0,2,0,0,0.4,0.0,0.09,0.25,0.0,0.5411,306.91,10,10,1
0.0,0.5,0,0.352,119.95,197.62,385,0.243,15,0.5,0.5,0.07,0,-5.0,0.0,0,0.0,1,0,0,0.0,0.0,42.28,42.28,0,1,0,0,0.16,0.0,0.04,0.5,0.0,1.0,197.62,15,15,1
0.0,0.0,0,1.488,194.88,0.0,68,0.24,27,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,290.03,290.03,0,1,0,0,0.88,0.0,0.2,0.0,0.0,0.7441,0.0,27,27,0
0.333,0.5333,1,0.571,293.5,302.23,568,0.785,23,0.5333,0.2857,0.03,1,-2.0,0.0,0,0.875,0,0,0,1.293,39.32,167.69,167.69,0,1,0,1,0.79,0.33,0.18,0.5333,1.0,0.5873,302.23,23,23,1
0.333,0.2,1,0.236,201.76,248.91,60,2.376,17,0.2,0.0,0.2,0,1.333,36.7,0,1.0,0,0,0,0.338,248.91,47.57,47.57,1,4,1,1,2.5,0.33,0.58,0.2,0.25,0.2939,248.91,17,17,1
0.333,0.3333,0,1.117,332.26,207.1,240,0.264,29,0.3333,0.0,0.12,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,371.02,371.02,0,1,0,0,0.38,0.33,0.09,0.3333,0.0,0.58,207.1,29,29,1
0.0,0.0,0,0.792,211.71,0.0,484,0.334,3,0.0,0.0,0.08,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,167.63,167.63,1,1,0,0,0.5,0.0,0.11,0.0,0.0,0.099,0.0,3,3,0
1.333,0.3077,4,0.218,209.44,274.15,64,6.0,16,0.3077,0.0,0.05,1,10.256,100.0,0,0.75,0,1,0,1.361,1096.62,45.73,45.73,2,7,0,4,6.09,1.33,1.41,0.3077,0.5714,0.4196,274.15,16,16,1
0.0,0.4,0,0.967,319.16,302.46,268,0.445,11,0.4,0.0,0.2,1,-4.0,0.0,0,0.5,0,0,0,2.424,0.0,308.64,308.64,0,1,0,0,0.56,0.0,0.13,0.4,0.0,0.5725,302.46,11,11,1
0.0,0.0,0,1.398,333.79,0.0,429,0.427,23,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,466.71,466.71,0,1,0,0,0.42,0.0,0.1,0.0,0.0,0.233,0.0,23,23,0
0.0,0.0,0,0.874,409.72,0.0,122,0.432,16,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,358.15,358.15,0,1,0,0,0.49,0.0,0.11,0.0,0.0,0.4371,0.0,16,16,0
0.0,0.0,0,0.894,451.1,0.0,152,0.426,5,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,403.37,403.37,1,2,0,0,0.39,0.0,0.09,0.0,0.0,0.4471,0.0,5,5,0
0.0,0.0,0,0.744,417.71,0.0,170,0.388,25,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,2.752,0.0,310.69,310.69,0,2,0,0,0.53,0.0,0.12,0.0,0.0,0.2479,0.0,25,25,0
0.0,0.25,0,1.01,265.71,217.41,505,0.192,17,0.25,0.0,0.2,0,-2.5,0.0,0,1.0,0,0,0,0.0,0.0,268.3,268.3,0,1,0,0,0.24,0.0,0.05,0.25,0.0,0.457,217.41,17,17,0
0.0,0.0,0,1.0,347.63,0.0,55,0.406,25,0.0,0.0,0.08,1,0.0,10.0,0,0.0,0,0,0,2.61,0.0,347.63,347.63,0,1,0,0,0.55,0.0,0.13,0.0,0.0,1.0,0.0,25,25,1
0.0,0.0,0,1.0,129.35,0.0,31,1.818,15,0.0,0.0,0.07,1,0.0,10.0,0,0.0,0,0,0,1.12,0.0,129.35,129.35,0,1,0,0,0.97,0.0,0.22,0.0,0.0,1.0,0.0,15,15,1
0.0,0.3333,0,0.738,313.56,224.95,444,0.483,17,0.3333,0.0,0.2,0,-3.333,0.0,0,1.0,0,0,0,0.0,0.0,231.48,231.48,0,1,0,0,0.2,0.0,0.05,0.3333,0.0,0.4852,224.95,17,17,1
0.0,0.3333,0,0.679,83.55,58.25,190,0.52,30,0.3333,0.0,0.03,1,-3.333,0.0,0,0.0,0,0,0,0.0,0.0,56.69,56.69,0,1,0,0,0.47,0.0,0.11,0.3333,0.0,0.4586,58.25,30,30,1
0.333,0.3333,0,0.314,242.92,331.34,327,0.426,25,0.3333,0.3333,0.07,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,76.34,76.34,1,2,0,0,0.83,0.33,0.19,0.3333,0.0,0.4896,331.34,25,25,0
0.0,0.2,0,0.82,314.04,471.45,259,0.371,5,0.2,0.0,0.07,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,257.61,257.61,1,1,0,0,0.58,0.0,0.13,0.2,0.0,0.4643,471.45,5,5,0
0.0,0.0,0,0.143,289.15,0.0,167,0.512,15,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,41.24,41.24,0,1,0,0,0.54,0.0,0.12,0.0,0.0,0.0475,0.0,15,15,0
0.0,0.25,0,1.284,90.13,188.81,670,0.207,11,0.25,0.0,0.05,1,-2.5,0.0,0,0.0,0,0,0,5.6,0.0,115.76,115.76,0,1,0,0,0.18,0.0,0.04,0.25,0.0,0.8448,188.81,11,11,1
0.0,0.4444,0,1.409,207.73,209.38,506,0.579,25,0.4444,0.0,0.08,1,-4.444,0.0,0,0.25,1,0,0,3.947,0.0,292.6,292.6,0,1,0,0,0.53,0.0,0.12,0.4444,0.0,0.6045,209.38,25,25,1
0.333,0.4286,1,1.616,261.71,259.23,182,0.742,10,0.4286,0.6667,0.08,0,-0.952,0.0,0,1.0,0,0,0,3.074,242.88,422.89,422.89,1,2,1,1,1.15,0.33,0.27,0.4286,0.5,0.6554,259.23,10,10,1
1.0,0.4286,3,1.661,281.83,284.33,25,6.429,20,0.4286,0.5,0.07,0,5.714,100.0,1,1.0,0,0,1,0.32,852.98,468.2,468.2,1,7,3,3,8.4,1.0,1.94,0.4286,0.4286,0.6697,284.33,20,20,1
0.333,0.3333,0,0.471,352.69,497.81,160,0.522,7,0.3333,0.0,0.08,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,166.02,166.02,1,2,0,0,0.56,0.33,0.13,0.3333,0.0,0.6274,497.81,7,7,1
0.0,0.0,0,0.953,349.87,0.0,145,0.702,18,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,333.32,333.32,0,1,0,0,0.62,0.0,0.14,0.0,0.0,0.3176,0.0,18,18,0
0.0,0.0,0,0.867,253.11,0.0,590,0.389,8,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,219.56,219.56,0,1,0,0,0.51,0.0,0.12,0.0,0.0,0.0867,0.0,8,8,0
0.333,0.0833,1,0.158,309.52,215.62,54,6.0,4,0.0833,0.0,0.07,0,2.5,60.0,0,1.0,0,0,0,1.0,215.62,48.8,48.8,2,9,1,1,6.67,0.33,1.54,0.0833,0.1111,0.0712,215.62,4,4,0
0.0,0.0,0,1.001,248.26,0.0,537,0.294,8,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,248.59,248.59,1,2,0,0,0.28,0.0,0.06,0.0,0.0,0.2003,0.0,8,8,0
0.667,0.2143,0,0.181,217.06,211.33,170,2.473,8,0.2143,0.3333,0.2,0,4.524,100.0,0,0.333,1,0,0,2.533,0.0,39.34,39.34,2,5,0,0,2.47,0.67,0.57,0.2143,0.0,0.2216,211.33,8,8,1
0.0,0.0,0,1.02,313.96,0.0,597,0.668,25,0.0,0.0,0.03,0,0.0,10.0,0,0.0,0,0,0,1.536,0.0,320.18,320.18,0,1,0,0,0.65,0.0,0.15,0.0,0.0,0.0784,0.0,25,25,0
0.333,0.25,1,1.171,254.56,119.86,208,1.083,30,0.25,0.3333,0.08,0,0.833,26.7,0,0.0,0,0,0,0.915,166.59,297.98,297.98,0,3,1,1,1.15,0.33,0.27,0.25,0.3333,0.264,119.86,30,30,1
0.667,0.6,0,1.029,285.04,297.53,375,0.62,12,0.6,0.0,0.1,0,0.667,23.3,0,1.0,0,0,0,3.594,0.0,293.26,293.26,0,1,0,0,0.4,0.67,0.09,0.6,0.0,0.8321,297.53,12,12,1
1.333,0.5714,3,0.949,261.1,198.18,88,2.845,10,0.5714,0.5,0.2,0,7.619,100.0,1,0.5,0,0,0,1.638,407.57,247.72,247.72,0,3,3,3,2.39,1.33,0.55,0.5714,1.0,0.5693,198.18,10,10,1
0.0,0.0,0,1.0,356.22,0.0,88,0.157,30,0.0,0.0,0.07,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,356.22,356.22,0,1,0,0,0.34,0.0,0.08,0.0,0.0,1.0,0.0,30,30,1
0.0,0.0,0,0.552,296.25,0.0,73,2.093,19,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.933,0.0,163.5,163.5,1,4,0,0,2.05,0.0,0.47,0.0,0.0,0.1104,0.0,19,19,0
0.0,0.0,0,0.801,302.14,0.0,134,0.607,6,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,242.07,242.07,1,1,0,0,0.67,0.0,0.16,0.0,0.0,0.2671,0.0,6,6,0
0.0,0.5556,0,0.183,316.06,370.13,402,0.487,15,0.5556,0.5,0.2,0,-5.556,0.0,0,1.0,0,0,0,0.0,0.0,57.96,57.96,0,2,0,0,0.67,0.0,0.16,0.5556,0.0,0.671,370.13,15,15,1
0.0,0.0,0,0.635,185.34,0.0,256,0.645,28,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,117.71,117.71,0,1,0,0,0.23,0.0,0.05,0.0,0.0,0.3175,0.0,28,28,0
0.0,0.1818,0,0.463,236.16,157.88,630,0.546,26,0.1818,0.25,0.2,0,-1.818,0.0,0,0.5,0,0,0,1.895,0.0,109.32,109.32,0,2,0,0,0.52,0.0,0.12,0.1818,0.0,0.1636,157.88,26,26,0
0.0,0.0,0,0.524,304.27,0.0,181,1.989,7,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.678,0.0,159.3,159.3,1,3,0,0,1.99,0.0,0.46,0.0,0.0,0.0436,0.0,7,7,0
0.0,0.0,0,0.662,176.79,0.0,427,0.442,17,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,5.533,0.0,117.06,117.06,0,1,0,0,0.42,0.0,0.1,0.0,0.0,0.1104,0.0,17,17,0
0.333,0.1111,1,0.977,297.47,199.87,17,15.882,7,0.1111,0.0,0.03,0,2.222,54.4,0,0.0,0,0,1,1.0,199.87,290.69,290.69,4,9,0,1,15.88,0.33,3.67,0.1111,0.1111,0.1832,199.87,7,7,1
0.0,0.1,0,0.263,206.52,210.69,445,0.55,3,0.1,0.0,0.05,0,-1.0,0.0,0,1.0,0,0,0,4.072,0.0,54.26,54.26,1,1,0,0,0.67,0.0,0.16,0.1,0.0,0.1283,210.69,3,3,0
0.667,0.3846,2,1.401,311.19,291.81,192,1.883,16,0.3846,0.5,0.08,1,2.821,66.4,0,0.6,0,0,0,0.495,600.41,435.88,435.88,1,3,1,2,2.03,0.67,0.47,0.3846,0.6667,0.4684,291.81,16,16,1
0.0,0.0,0,2.318,152.7,0.0,619,0.164,13,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,0,7.778,0.0,353.89,353.89,0,1,0,0,0.15,0.0,0.03,0.0,0.0,0.7725,0.0,13,13,0
0.0,0.2,0,0.932,326.06,412.01,400,0.714,30,0.2,0.3333,0.2,0,-2.0,0.0,0,1.0,0,0,0,0.0,0.0,304.04,304.04,0,1,0,0,0.75,0.0,0.17,0.2,0.0,0.346,412.01,30,30,0
0.333,0.6,0,1.115,186.38,232.02,398,0.313,17,0.6,0.0,0.2,0,-2.667,0.0,0,0.333,0,0,0,0.0,0.0,207.75,207.75,0,1,0,0,0.38,0.33,0.09,0.6,0.0,0.9698,232.02,17,17,1
0.333,0.25,1,1.019,300.58,140.34,145,0.567,2,0.25,0.0,0.1,0,0.833,26.7,0,0.0,0,0,0,3.918,140.34,306.4,306.4,1,1,0,1,0.83,0.33,0.19,0.25,1.0,0.3716,140.34,2,2,0
0.0,0.3333,0,0.209,169.68,403.59,101,0.406,11,0.3333,0.0,0.2,0,-3.333,0.0,0,1.0,0,0,0,0.0,0.0,35.39,35.39,0,1,0,0,0.89,0.0,0.21,0.3333,0.0,0.8624,403.59,11,11,0
0.0,0.5714,0,0.729,274.25,291.73,325,0.676,16,0.5714,0.4,0.07,0,-5.714,0.0,0,0.75,0,0,0,1.515,0.0,199.96,199.96,0,1,0,0,0.65,0.0,0.15,0.5714,0.0,0.712,291.73,16,16,1
0.0,0.0,0,1.0,143.5,0.0,233,0.249,5,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,10.367,0.0,143.5,143.5,1,1,0,0,0.13,0.0,0.03,0.0,0.0,1.0,0.0,5,5,0
1.667,0.4545,4,0.975,252.66,282.85,54,6.111,12,0.4545,0.5,0.2,1,12.121,100.0,0,0.6,0,0,0,0.667,927.69,246.45,246.45,1,5,1,4,6.11,1.67,1.41,0.4545,0.8,0.5975,282.85,12,12,1
0.0,0.0,0,1.165,255.87,0.0,466,0.263,29,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,298.06,298.06,0,1,0,0,0.39,0.0,0.09,0.0,0.0,0.1942,0.0,29,29,0
0.0,0.0,0,1.0,488.3,0.0,87,0.241,29,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,488.3,488.3,0,1,0,0,0.34,0.0,0.08,0.0,0.0,1.0,0.0,29,29,1
0.333,0.5,0,0.608,320.88,446.59,304,0.338,8,0.5,0.5,0.1,1,-1.667,0.0,0,1.0,0,0,0,0.0,0.0,195.17,195.17,0,1,0,0,0.2,0.33,0.05,0.5,0.0,1.0,446.59,8,8,1
0.667,0.625,1,0.486,193.73,214.8,641,0.339,25,0.625,0.4,0.2,0,0.417,18.3,0,0.6,0,0,0,0.0,465.41,94.13,94.13,0,2,0,1,0.37,0.67,0.09,0.625,0.5,0.7537,214.8,25,25,1
0.0,0.0,0,0.311,294.71,0.0,133,0.652,7,0.0,0.0,0.08,0,0.0,10.0,0,0.0,1,0,0,1.8,0.0,91.65,91.65,1,1,0,0,0.68,0.0,0.16,0.0,0.0,0.1037,0.0,7,7,1
0.0,0.0,0,1.25,217.59,0.0,188,1.206,6,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,3.38,0.0,272.08,272.08,1,4,0,0,1.28,0.0,0.29,0.0,0.0,0.1563,0.0,6,6,0
0.0,0.0,0,0.239,237.83,0.0,94,0.85,12,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,1.196,0.0,56.83,56.83,0,1,0,0,0.64,0.0,0.15,0.0,0.0,0.1195,0.0,12,12,0
0.333,0.25,1,1.711,285.32,228.4,35,3.75,17,0.25,0.0,0.1,0,0.833,26.7,0,1.0,0,0,0,1.156,228.4,488.15,488.15,1,4,0,1,3.43,0.33,0.79,0.25,0.25,0.6278,228.4,17,17,1
0.0,0.0,0,1.0,339.17,0.0,29,0.553,6,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,1,0.0,0.0,339.17,339.17,1,1,0,0,1.03,0.0,0.24,0.0,0.0,1.0,0.0,6,6,1
0.667,0.2857,0,0.253,221.66,156.26,242,1.807,13,0.2857,0.2,0.12,1,3.81,86.2,0,0.25,0,0,0,3.65,0.0,56.03,56.03,0,4,0,0,1.74,0.67,0.4,0.2857,0.0,0.2195,156.26,13,13,1
