return_frequency,return_to_order_ratio,recent_return_count,return_value_ratio,avg_order_value,avg_return_value,account_age_days,order_frequency,days_since_purchase,historical_return_rate,category_return_rate,category_baseline_return_rate,verified_abuse_history,baseline_deviation,drift_score,return_burst_flag,high_value_concentration,abnormal_timing_flag,cross_category_flag,account_age_risk,recent_order_frequency_change,refund_amount_last_30_days,payment_amount,refund_amount,payment_count_7d,payment_count_30d,refund_count_7d,refund_count_30d,payment_frequency,refund_frequency,transaction_velocity,historical_refund_rate,current_refund_rate,refund_to_payment_ratio,avg_historical_refund_amount,time_between_payment_and_refund,days_since_payment,is_abuse
0.0,0.0,0,0.92,289.49,0.0,810,0.398,9,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,266.44,266.44,1,3,0,0,0.44,0.0,0.1,0.0,0.0,0.0767,0.0,9,9,0
0.0,0.0,0,1.106,217.95,0.0,43,4.412,1,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.844,0.0,240.94,240.94,2,6,0,0,4.88,0.0,1.13,0.0,0.0,0.1579,0.0,1,1,0
0.333,0.125,1,1.791,245.72,240.94,50,4.412,2,0.125,0.0,0.1,0,2.083,51.7,0,1.0,0,0,0,0.844,240.94,440.16,440.16,1,7,1,1,4.8,0.33,1.11,0.125,0.1429,0.3465,240.94,2,2,0
0.667,0.2,2,1.298,234.23,340.55,68,4.412,4,0.2,0.3333,0.1,0,4.667,100.0,0,1.0,0,0,0,0.844,681.1,304.1,304.1,1,4,0,2,4.41,0.67,1.02,0.2,0.5,0.4206,340.55,4,4,0
0.0,0.0,0,0.58,295.92,0.0,85,0.435,14,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,171.75,171.75,0,2,0,0,1.06,0.0,0.24,0.0,0.0,0.1935,0.0,14,14,0
0.333,0.1667,0,0.758,254.76,171.75,167,0.435,10,0.1667,0.0,0.2,0,1.667,43.3,0,0.0,0,0,0,0.0,0.0,193.14,193.14,0,3,0,0,1.08,0.33,0.25,0.1667,0.0,0.2387,171.75,10,10,0
0.0,0.1818,0,1.319,275.68,182.44,463,0.435,19,0.1818,0.3333,0.07,0,-1.818,0.0,0,0.0,0,0,0,0.0,0.0,363.71,363.71,1,2,0,0,0.71,0.0,0.16,0.1818,0.0,0.2403,182.44,19,19,0
0.0,0.2308,0,0.718,267.38,242.87,701,0.435,24,0.2308,0.5,0.2,0,-2.308,0.0,0,0.333,0,0,0,0.0,0.0,191.9,191.9,0,2,0,0,0.56,0.0,0.13,0.2308,0.0,0.2648,242.87,24,24,0
0.0,0.0,0,1.271,340.33,0.0,695,0.257,21,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,4.305,0.0,432.66,432.66,0,1,0,0,0.22,0.0,0.05,0.0,0.0,0.2543,0.0,21,21,0
0.0,0.0,0,0.726,324.07,0.0,182,1.204,7,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,235.34,235.34,1,1,0,0,1.48,0.0,0.34,0.0,0.0,0.0807,0.0,7,7,0
0.0,0.0,0,0.703,184.91,0.0,83,0.905,15,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,1.122,0.0,130.03,130.03,0,1,0,0,1.08,0.0,0.25,0.0,0.0,0.2344,0.0,15,15,0
0.333,0.25,1,1.583,229.54,130.03,105,0.905,7,0.25,0.0,0.2,0,0.833,26.7,0,0.0,0,0,0,1.122,130.03,363.42,363.42,1,1,0,1,1.14,0.33,0.26,0.25,1.0,0.5374,130.03,7,7,0
0.0,0.0,0,0.223,329.19,0.0,814,0.478,25,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.183,0.0,73.47,73.47,0,2,0,0,0.48,0.0,0.11,0.0,0.0,0.0172,0.0,25,25,0
0.0,0.0,0,1.0,306.18,0.0,30,1.237,1,0.0,0.0,0.2,0,0.0,10.0,0,0.0,1,0,0,0.0,0.0,306.18,306.18,1,1,0,0,1.0,0.0,0.23,0.0,0.0,1.0,0.0,1,1,0
0.0,0.0,0,1.507,314.78,0.0,22,10.909,1,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,1,1.0,0.0,474.47,474.47,3,8,0,0,10.91,0.0,2.52,0.0,0.0,0.1884,0.0,1,1,0
0.0,0.0,0,1.821,271.03,0.0,76,2.378,25,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.812,0.0,493.55,493.55,0,3,0,0,2.37,0.0,0.55,0.0,0.0,0.3035,0.0,25,25,0
0.333,0.0909,0,0.557,275.92,493.55,123,2.378,14,0.0909,0.5,0.2,0,2.424,58.5,0,1.0,0,0,0,0.812,0.0,153.8,153.8,0,5,0,0,2.68,0.33,0.62,0.0909,0.0,0.2133,493.55,14,14,0
0.0,0.0,0,0.141,209.6,0.0,125,1.106,16,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.898,0.0,29.47,29.47,0,2,0,0,1.44,0.0,0.33,0.0,0.0,0.0234,0.0,16,16,0
0.0,0.0,0,1.033,348.17,0.0,52,0.721,4,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,359.78,359.78,1,1,0,0,1.73,0.0,0.4,0.0,0.0,0.3444,0.0,4,4,0
0.0,0.0,0,1.599,311.56,0.0,89,1.284,2,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,1.65,0.0,498.11,498.11,1,2,0,0,1.69,0.0,0.39,0.0,0.0,0.3198,0.0,2,2,1
0.333,0.2,1,0.978,311.56,498.11,92,1.284,22,0.2,0.0,0.2,0,1.333,36.7,0,1.0,0,0,0,1.65,498.11,304.78,304.78,1,2,1,1,1.63,0.33,0.38,0.2,0.5,0.5154,498.11,22,22,1
0.667,0.2857,2,0.859,288.22,401.44,108,1.284,3,0.2857,0.0,0.12,0,3.81,86.2,0,1.0,0,0,0,1.65,802.89,247.44,247.44,1,3,0,2,1.94,0.67,0.45,0.2857,0.6667,0.5206,401.44,3,3,1
1.0,0.4286,2,0.737,288.22,350.11,120,1.284,24,0.4286,0.0,0.08,0,5.714,100.0,0,1.0,0,0,0,1.65,552.22,212.32,212.32,0,2,0,2,1.75,1.0,0.4,0.4286,1.0,0.6258,350.11,24,24,1
1.333,0.4444,1,1.49,275.83,315.66,142,1.284,6,0.4444,0.3333,0.12,0,8.889,100.0,0,1.0,0,0,0,1.65,212.32,411.0,411.0,2,2,0,1,1.9,1.33,0.44,0.4444,0.5,0.6742,315.66,6,6,1
1.667,0.4545,1,0.198,272.17,334.73,166,1.284,26,0.4545,0.5,0.2,0,12.121,100.0,0,1.0,0,0,0,1.65,411.0,53.89,53.89,1,4,0,1,1.99,1.67,0.46,0.4545,0.25,0.577,334.73,26,26,1
0.0,0.0,0,0.157,296.64,0.0,165,1.023,12,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,2.433,0.0,46.69,46.69,0,2,0,0,1.09,0.0,0.25,0.0,0.0,0.0262,0.0,12,12,0
0.0,0.0,0,1.059,341.02,0.0,46,1.373,16,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,361.08,361.08,0,2,0,0,1.96,0.0,0.45,0.0,0.0,0.3529,0.0,16,16,1
0.333,0.2,0,1.429,334.78,361.08,93,1.373,9,0.2,0.0,0.07,0,1.333,36.7,0,1.0,0,0,0,0.0,0.0,478.52,478.52,0,2,0,0,1.61,0.33,0.37,0.2,0.0,0.5016,361.08,9,9,1
0.667,0.3333,1,0.566,304.44,419.8,98,1.373,24,0.3333,0.0,0.2,0,3.333,76.7,0,1.0,0,0,0,0.0,478.52,172.34,172.34,1,3,1,1,1.84,0.67,0.42,0.3333,0.3333,0.554,419.8,24,24,1
0.0,0.2143,0,1.151,294.4,337.31,277,1.373,6,0.2143,0.3333,0.07,0,-2.143,0.0,0,0.667,0,0,0,0.0,0.0,338.86,338.86,1,2,0,0,1.52,0.0,0.35,0.2143,0.0,0.3277,337.31,6,6,1
0.333,0.2857,1,0.886,294.4,337.7,287,1.373,27,0.2857,0.0,0.08,0,0.476,19.5,0,0.75,0,0,0,0.0,338.86,260.8,260.8,0,2,0,1,1.46,0.33,0.34,0.2857,0.5,0.391,337.7,27,27,1
0.0,0.0,0,1.0,334.39,0.0,51,0.277,22,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,3.981,0.0,334.39,334.39,0,1,0,0,0.59,0.0,0.14,0.0,0.0,1.0,0.0,22,22,0
0.0,0.0,0,1.223,221.11,0.0,245,1.172,9,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.843,0.0,270.52,270.52,1,2,0,0,1.35,0.0,0.31,0.0,0.0,0.1112,0.0,9,9,0
0.333,0.0714,0,1.718,234.2,270.52,305,1.172,9,0.0714,0.0,0.08,0,2.619,62.4,0,1.0,0,0,0,0.843,0.0,402.32,402.32,0,2,0,0,1.38,0.33,0.32,0.0714,0.0,0.2052,270.52,9,9,0
0.0,0.0,0,1.0,106.03,0.0,118,0.218,16,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,106.03,106.03,0,1,0,0,0.25,0.0,0.06,0.0,0.0,1.0,0.0,16,16,1
0.333,0.25,0,1.713,255.45,106.03,207,0.218,2,0.25,0.0,0.08,0,0.833,26.7,0,0.0,0,0,0,0.0,0.0,437.58,437.58,1,1,0,0,0.58,0.33,0.13,0.25,0.0,0.532,106.03,2,2,1
0.0,0.0,0,0.769,306.89,0.0,736,0.25,10,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,235.96,235.96,0,1,0,0,0.24,0.0,0.06,0.0,0.0,0.1281,0.0,10,10,0
0.0,0.0,0,0.652,244.36,0.0,758,0.278,2,0.0,0.0,0.05,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,159.25,159.25,1,1,0,0,0.28,0.0,0.06,0.0,0.0,0.0931,0.0,2,2,0
0.0,0.0,0,0.413,262.19,0.0,409,0.442,24,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,108.23,108.23,0,3,0,0,0.51,0.0,0.12,0.0,0.0,0.059,0.0,24,24,0
0.0,0.0,0,1.172,362.38,0.0,72,1.044,19,0.0,0.0,0.03,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,424.64,424.64,0,2,0,0,1.25,0.0,0.29,0.0,0.0,0.3906,0.0,19,19,1
0.333,0.1429,0,0.201,236.31,424.64,144,1.044,30,0.1429,0.0,0.2,1,1.905,48.1,0,1.0,0,0,0,0.0,0.0,47.56,47.56,1,3,0,0,1.46,0.33,0.34,0.1429,0.0,0.2855,424.64,30,30,1
0.667,0.2857,1,0.802,236.31,236.1,159,1.044,29,0.2857,0.0,0.05,1,3.81,86.2,0,0.5,0,0,0,0.0,47.56,189.5,189.5,0,2,0,1,1.32,0.67,0.31,0.2857,0.5,0.4,236.1,29,29,1
1.0,0.4286,2,0.264,236.31,220.57,162,1.044,20,0.4286,0.5,0.2,1,5.714,100.0,0,0.333,0,0,0,0.0,237.06,62.37,62.37,0,1,1,2,1.3,1.0,0.3,0.4286,2.0,0.4377,220.57,20,20,1
1.0,0.5,0,1.425,251.59,181.02,204,1.044,3,0.5,0.6667,0.2,1,5.0,100.0,0,0.25,0,0,0,0.0,0.0,358.56,358.56,1,1,0,0,1.18,1.0,0.27,0.5,0.0,0.5379,181.02,3,3,1
1.0,0.5556,0,1.004,251.71,216.53,240,1.044,21,0.5556,0.75,0.2,1,4.444,98.9,0,0.4,0,0,0,0.0,0.0,252.64,252.64,0,1,0,0,1.12,1.0,0.26,0.5556,0.0,0.5894,216.53,21,21,1
0.667,0.5455,0,0.576,262.32,222.54,288,1.044,3,0.5455,0.0,0.1,1,1.212,34.2,0,0.5,0,0,0,0.0,0.0,151.05,151.05,1,2,0,0,1.15,0.67,0.26,0.5455,0.0,0.5151,222.54,3,3,1
0.667,0.5833,0,0.262,245.83,212.33,320,1.044,25,0.5833,0.3333,0.05,1,0.833,26.7,0,0.429,0,0,0,0.0,0.0,64.44,64.44,0,1,0,0,1.12,0.67,0.26,0.5833,0.0,0.5257,212.33,25,25,1
0.667,0.6154,0,0.713,240.08,193.84,353,1.044,16,0.6154,0.0,0.08,1,0.513,20.3,0,0.375,0,0,0,0.0,0.0,171.09,171.09,0,1,0,0,1.1,0.67,0.26,0.6154,0.0,0.5517,193.84,16,16,1
1.0,0.6,1,1.028,231.13,191.32,369,1.044,5,0.6,0.5714,0.2,1,4.0,90.0,0,0.333,0,0,0,0.0,171.09,237.52,237.52,2,2,0,1,1.22,1.0,0.28,0.6,0.5,0.5652,191.32,5,5,1
0.0,0.0,0,0.175,252.13,0.0,275,0.675,11,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,44.14,44.14,0,1,0,0,0.76,0.0,0.18,0.0,0.0,0.025,0.0,11,11,0
0.0,0.0,0,0.845,300.93,0.0,85,0.667,22,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,254.16,254.16,0,2,0,0,1.06,0.0,0.24,0.0,0.0,0.2815,0.0,22,22,0
0.0,0.0,0,1.101,346.86,0.0,84,1.523,13,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,0.628,0.0,381.88,381.88,0,4,0,0,2.86,0.0,0.66,0.0,0.0,0.1376,0.0,13,13,0
0.0,0.0,0,0.896,332.83,0.0,34,4.557,2,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,3.267,0.0,298.37,298.37,2,2,0,0,3.53,0.0,0.82,0.0,0.0,0.2241,0.0,2,2,1
0.333,0.25,1,1.234,332.83,298.37,40,4.557,12,0.25,0.5,0.2,0,0.833,26.7,0,1.0,0,0,0,3.267,298.37,410.57,410.57,0,2,1,1,3.0,0.33,0.69,0.25,0.5,0.5325,298.37,12,12,1
0.667,0.1818,1,1.383,294.56,354.47,68,4.557,1,0.1818,0.0,0.03,0,4.848,100.0,0,1.0,0,0,0,3.267,410.57,407.39,407.39,2,7,0,1,4.85,0.67,1.12,0.1818,0.1429,0.3445,354.47,1,1,1
1.0,0.2727,1,0.696,294.56,372.11,72,4.557,6,0.2727,0.0,0.1,0,7.273,100.0,0,1.0,1,0,0,3.267,407.39,205.07,205.07,2,7,1,1,4.58,1.0,1.06,0.2727,0.1429,0.4078,372.11,6,6,1
1.333,0.3636,2,1.313,294.56,330.35,73,4.557,18,0.3636,0.5,0.03,0,9.697,100.0,1,1.0,0,0,0,3.267,612.46,386.9,386.9,2,7,2,2,4.52,1.33,1.04,0.3636,0.2857,0.5272,330.35,18,18,1
1.667,0.4545,3,0.078,294.56,341.66,73,4.557,14,0.4545,0.5,0.1,0,12.121,100.0,1,1.0,0,0,0,3.267,999.36,22.83,22.83,2,7,3,3,4.52,1.67,1.04,0.4545,0.4286,0.5343,341.66,14,14,1
2.0,0.5,4,1.51,308.9,288.52,79,4.557,4,0.5,0.5,0.2,0,15.0,100.0,1,0.833,0,0,0,3.267,1022.19,466.58,466.58,1,8,3,4,4.56,2.0,1.05,0.5,0.5,0.5929,288.52,4,4,1
0.0,0.0,0,0.882,403.29,0.0,18,0.497,1,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,1,0.0,0.0,355.59,355.59,2,2,0,0,3.33,0.0,0.77,0.0,0.0,0.4409,0.0,1,1,1
0.333,0.5,1,1.118,403.29,355.59,40,0.497,23,0.5,0.5,0.1,0,-1.667,0.0,0,1.0,0,0,0,0.0,355.59,451.0,451.0,0,2,0,1,1.5,0.33,0.35,0.5,0.5,1.0,355.59,23,23,1
0.667,0.6667,0,0.88,380.52,403.29,74,0.497,5,0.6667,0.6667,0.1,0,0.0,10.0,0,1.0,0,0,0,0.0,0.0,334.96,334.96,1,1,0,0,1.22,0.67,0.28,0.6667,0.0,1.0,403.29,5,5,1
0.0,0.5,0,1.451,341.78,380.52,225,0.497,24,0.5,0.0,0.05,0,-5.0,0.0,0,1.0,0,0,0,0.0,0.0,495.77,495.77,1,2,0,0,0.8,0.0,0.18,0.5,0.0,0.7984,380.52,24,24,1
0.333,0.6667,1,0.498,341.78,409.33,247,0.497,28,0.6667,0.6,0.1,0,-3.333,0.0,0,1.0,0,0,0,0.0,495.77,170.06,170.06,0,1,0,1,0.73,0.33,0.17,0.6667,1.0,0.8814,409.33,28,28,1
0.0,0.5,0,0.521,323.29,361.48,499,0.497,20,0.5,0.0,0.12,0,-5.0,0.0,0,0.8,0,0,0,0.0,0.0,168.28,168.28,0,1,0,0,0.6,0.0,0.14,0.5,0.0,0.6111,361.48,20,20,1
0.333,0.5455,1,1.31,333.63,329.28,508,0.497,2,0.5455,0.0,0.07,0,-2.121,0.0,0,0.667,1,0,0,0.0,168.28,437.03,437.03,1,2,0,1,0.65,0.33,0.15,0.5455,0.5,0.6574,329.28,2,2,1
0.0,0.0,0,0.548,224.75,0.0,516,0.4,11,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,123.25,123.25,0,2,0,0,0.29,0.0,0.07,0.0,0.0,0.1097,0.0,11,11,0
0.0,0.0,0,1.111,283.55,0.0,497,0.269,22,0.0,0.0,0.1,0,0.0,10.0,0,0.0,0,0,0,10.027,0.0,315.1,315.1,0,1,0,0,0.12,0.0,0.03,0.0,0.0,0.5556,0.0,22,22,0
0.0,0.2,0,1.637,244.46,315.1,711,0.269,9,0.2,0.0,0.05,0,-2.0,0.0,0,1.0,0,0,0,10.027,0.0,400.13,400.13,0,1,0,0,0.21,0.0,0.05,0.2,0.0,0.5852,315.1,9,9,0
0.0,0.0,0,1.0,49.9,0.0,48,0.486,17,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,10.05,0.0,49.9,49.9,0,1,0,0,0.62,0.0,0.14,0.0,0.0,1.0,0.0,17,17,1
0.333,0.5,0,0.637,36.61,49.9,112,0.486,16,0.5,0.0,0.08,0,-1.667,0.0,0,0.0,0,0,0,10.05,0.0,23.33,23.33,0,1,0,0,0.54,0.33,0.12,0.5,0.0,1.0,49.9,16,16,1
0.0,0.6667,0,2.345,111.75,36.61,219,0.486,11,0.6667,0.5,0.07,0,-6.667,0.0,0,0.0,0,0,0,10.05,0.0,262.02,262.02,0,1,0,0,0.41,0.0,0.09,0.6667,0.0,1.0,36.61,11,11,1
0.0,0.0,0,1.453,261.99,0.0,535,0.263,29,0.0,0.0,0.1,0,0.0,10.0,0,0.0,1,0,0,4.508,0.0,380.68,380.68,0,1,0,0,0.22,0.0,0.05,0.0,0.0,0.3633,0.0,29,29,0
0.0,0.0,0,2.394,151.34,0.0,126,0.466,3,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,362.36,362.36,1,2,0,0,0.71,0.0,0.16,0.0,0.0,0.7981,0.0,3,3,0
0.0,0.0,0,1.238,380.35,0.0,201,0.947,15,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,0,1.061,0.0,470.8,470.8,0,1,0,0,0.9,0.0,0.21,0.0,0.0,0.2063,0.0,15,15,1
0.333,0.1429,0,0.479,349.98,470.8,261,0.947,2,0.1429,0.0,0.1,1,1.905,48.1,0,1.0,0,0,0,1.061,0.0,167.79,167.79,1,1,0,0,0.8,0.33,0.19,0.1429,0.0,0.2607,470.8,2,2,1
0.333,0.2222,0,1.361,366.34,319.3,301,0.947,30,0.2222,0.5,0.1,1,1.111,32.2,0,0.5,0,0,0,1.061,0.0,498.46,498.46,0,2,0,0,0.9,0.33,0.21,0.2222,0.0,0.3449,319.3,30,30,1
0.667,0.2727,0,0.959,349.75,379.02,337,0.947,9,0.2727,0.0,0.08,1,3.939,88.8,0,0.667,0,0,0,1.061,0.0,335.53,335.53,0,2,0,0,0.98,0.67,0.23,0.2727,0.0,0.3828,379.02,9,9,1
1.0,0.3636,1,0.614,349.75,368.14,340,0.947,28,0.3636,0.0,0.03,1,6.364,100.0,0,0.75,0,0,0,1.061,335.53,214.66,214.66,0,2,1,1,0.97,1.0,0.22,0.3636,0.5,0.4386,368.14,28,28,1
1.0,0.4167,2,0.861,345.37,337.45,358,0.947,10,0.4167,0.6667,0.1,1,5.833,100.0,0,0.8,1,0,0,1.061,550.19,297.22,297.22,0,2,0,2,1.01,1.0,0.23,0.4167,1.0,0.4788,337.45,10,10,1
0.0,0.0,0,1.773,178.95,0.0,285,1.141,15,0.0,0.0,0.2,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,317.31,317.31,0,2,0,0,1.47,0.0,0.34,0.0,0.0,0.1267,0.0,15,15,0
0.0,0.0,0,1.133,429.02,0.0,45,1.667,23,0.0,0.0,0.12,0,0.0,10.0,0,0.0,0,0,0,0.543,0.0,486.18,486.18,1,3,0,0,2.0,0.0,0.46,0.0,0.0,0.3777,0.0,23,23,0
0.333,0.25,0,0.374,354.92,486.18,77,1.667,13,0.25,0.5,0.12,0,0.833,26.7,0,1.0,0,0,0,0.543,0.0,132.64,132.64,0,1,0,0,1.56,0.33,0.36,0.25,0.0,0.4359,486.18,13,13,0
0.0,0.0,0,1.666,228.82,0.0,25,1.329,22,0.0,0.0,0.05,1,0.0,10.0,0,0.0,0,0,1,0.0,0.0,381.17,381.17,1,3,0,0,3.6,0.0,0.83,0.0,0.0,0.5553,0.0,22,22,1
0.333,0.3333,1,0.461,228.82,381.17,25,1.329,15,0.3333,0.5,0.05,1,0.0,10.0,0,1.0,0,0,1,0.0,381.17,105.46,105.46,1,3,1,1,3.6,0.33,0.83,0.3333,0.3333,0.7089,381.17,15,15,1
0.667,0.6667,2,0.873,228.82,243.32,27,1.329,3,0.6667,0.0,0.07,1,0.0,10.0,1,0.5,0,0,1,0.0,486.63,199.84,199.84,1,3,2,2,3.33,0.67,0.77,0.6667,0.6667,1.0,243.32,3,3,1
1.0,0.75,0,0.607,202.35,228.82,69,1.329,24,0.75,0.6667,0.05,1,2.5,60.0,0,0.333,0,0,0,0.0,0.0,122.92,122.92,0,1,0,0,1.74,1.0,0.4,0.75,0.0,1.0,228.82,24,24,1
1.333,0.8,1,0.127,166.08,202.35,87,1.329,9,0.8,0.0,0.12,1,5.333,100.0,0,0.25,0,0,0,0.0,122.92,21.01,21.01,0,1,0,1,1.72,1.33,0.4,0.8,1.0,1.0,202.35,9,9,1
0.667,0.625,0,1.812,270.24,166.08,126,1.329,19,0.625,0.0,0.1,1,0.417,18.3,0,0.2,0,0,0,0.0,0.0,489.78,489.78,1,3,0,0,1.9,0.67,0.44,0.625,0.0,0.6106,166.08,19,19,1
1.0,0.6667,1,1.443,269.41,220.03,143,1.329,21,0.6667,0.0,0.08,1,3.333,76.7,0,0.333,0,0,0,0.0,489.78,388.77,388.77,0,3,0,1,1.89,1.0,0.44,0.6667,0.3333,0.7048,220.03,21,21,1
1.333,0.7778,2,0.975,269.41,244.14,145,1.329,17,0.7778,0.0,0.2,1,5.556,100.0,0,0.429,0,0,0,0.0,878.55,262.72,262.72,0,3,1,2,1.86,1.33,0.43,0.7778,0.6667,0.8132,244.14,17,17,1
1.0,0.8,0,1.442,283.32,246.46,192,1.329,10,0.8,0.75,0.05,1,2.0,50.0,0,0.5,1,0,0,0.0,0.0,408.57,408.57,0,1,0,0,1.56,1.0,0.36,0.8,0.0,0.8401,246.46,10,10,1
1.333,0.8182,1,0.29,264.55,264.47,210,1.329,17,0.8182,0.5,0.12,1,5.152,100.0,0,0.556,0,0,0,0.0,408.57,76.76,76.76,0,2,0,1,1.57,1.33,0.36,0.8182,0.5,0.8443,264.47,17,17,1
0.667,0.7143,0,0.365,266.76,245.7,268,1.329,9,0.7143,0.5,0.1,1,-0.476,0.5,0,0.5,1,0,0,0.0,0.0,97.48,97.48,0,1,0,0,1.57,0.67,0.36,0.7143,0.0,0.684,245.7,9,9,1
0.0,0.0,0,0.942,433.24,0.0,48,0.32,1,0.0,0.0,0.07,0,0.0,10.0,0,0.0,1,0,0,3.483,0.0,408.32,408.32,2,2,0,0,1.25,0.0,0.29,0.0,0.0,0.4712,0.0,1,1,1
0.0,0.1667,0,1.264,341.7,408.32,594,0.32,3,0.1667,0.0,0.12,0,-1.667,0.0,0,1.0,0,0,0,3.483,0.0,431.98,431.98,1,1,0,0,0.3,0.0,0.07,0.1667,0.0,0.4099,408.32,3,3,1
0.0,0.0,0,1.0,287.8,0.0,31,0.446,13,0.0,0.0,0.2,1,0.0,10.0,0,0.0,0,0,0,0.0,0.0,287.8,287.8,0,1,0,0,0.97,0.0,0.22,0.0,0.0,1.0,0.0,13,13,1
0.333,0.3333,0,0.246,184.2,287.8,95,0.446,6,0.3333,0.0,0.12,1,0.0,10.0,0,1.0,0,0,0,0.0,0.0,45.3,45.3,1,2,0,0,0.95,0.33,0.22,0.3333,0.0,0.6028,287.8,6,6,1
0.0,0.0,0,0.707,240.11,0.0,164,0.53,12,0.0,0.0,0.07,0,0.0,10.0,0,0.0,0,0,0,4.239,0.0,169.7,169.7,0,1,0,0,0.37,0.0,0.08,0.0,0.0,0.3534,0.0,12,12,1
0.333,0.25,0,0.206,191.2,169.7,207,0.53,15,0.25,0.0,0.1,0,0.833,26.7,0,0.0,0,0,0,4.239,0.0,39.37,39.37,0,2,0,0,0.58,0.33,0.13,0.25,0.0,0.2734,169.7,15,15,1
0.667,0.4,1,0.998,191.1,104.54,234,0.53,6,0.4,0.0,0.03,0,2.667,63.3,0,0.0,0,0,0,4.239,39.37,190.67,190.67,1,1,0,1,0.64,0.67,0.15,0.4,1.0,0.4184,104.54,6,6,1
0.0,0.4286,0,2.113,230.5,133.25,351,0.53,3,0.4286,0.0,0.05,0,-4.286,0.0,0,0.0,0,0,0,4.239,0.0,487.08,487.08,1,1,0,0,0.6,0.0,0.14,0.4286,0.0,0.5496,133.25,3,3,1
0.0,0.5,0,1.172,236.31,221.7,498,0.53,30,0.5,0.0,0.08,0,-5.0,0.0,0,0.25,0,0,0,4.239,0.0,277.03,277.03,0,1,0,0,0.48,0.0,0.11,0.5,0.0,0.6156,221.7,30,30,1
0.333,0.5556,0,0.217,215.25,232.77,556,0.53,6,0.5556,0.3333,0.03,0,-2.222,0.0,0,0.4,1,0,0,4.239,0.0,46.72,46.72,1,1,0,0,0.49,0.33,0.11,0.5556,0.0,0.6249,232.77,6,6,1
0.667,0.5455,1,1.649,236.76,201.76,585,0.53,28,0.5455,0.5,0.1,0,1.212,34.2,0,0.333,0,0,0,4.239,46.72,390.5,390.5,1,2,0,1,0.56,0.67,0.13,0.5455,0.5,0.6148,201.76,28,28,1
0.0,0.5,0,1.344,226.72,228.72,783,0.53,20,0.5,0.0,0.2,0,-5.0,0.0,0,0.429,0,0,0,4.239,0.0,304.66,304.66,1,2,0,0,0.54,0.0,0.12,0.5,0.0,0.6004,228.72,20,20,1
0.0,0.0,0,1.0,173.54,0.0,85,0.366,13,0.0,0.0,0.08,0,0.0,10.0,0,0.0,0,0,0,0.0,0.0,173.54,173.54,0,1,0,0,0.35,0.0,0.08,0.0,0.0,1.0,0.0,13,13,1
0.0,0.25,0,0.999,183.68,173.54,287,0.366,29,0.25,0.0,0.03,0,-2.5,0.0,0,0.0,0,0,0,0.0,0.0,183.54,183.54,0,3,0,0,0.42,0.0,0.1,0.25,0.0,0.486,173.54,29,29,1
0.333,0.4,0,1.596,215.82,178.54,363,0.366,3,0.4,0.0,0.2,0,-0.667,0.0,0,0.0,0,0,0,0.0,0.0,344.34,344.34,1,1,0,0,0.41,0.33,0.1,0.4,0.0,0.65,178.54,3,3,1
0.0,0.3333,0,0.891,167.53,233.81,544,0.366,10,0.3333,0.0,0.05,0,-3.333,0.0,0,0.333,0,0,0,0.0,0.0,149.22,149.22,0,1,0,0,0.5,0.0,0.11,0.3333,0.0,0.5642,233.81,10,10,1
